admin_code,lat,lon,year,month
4021,15.0786235424,49.9438542385,2025,6
4021,15.0786235424,49.9438542385,2025,7
4021,15.0786235424,49.9438542385,2025,8
4021,15.0786235424,49.9438542385,2025,9
4021,15.0786235424,49.9438542385,2025,10
4021,15.0786235424,49.9438542385,2025,11
4021,15.0786235424,49.9438542385,2025,12
4021,15.0786235424,49.9438542385,2026,1
4021,15.0786235424,49.9438542385,2026,2
4021,15.0786235424,49.9438542385,2026,3
4021,15.0786235424,49.9438542385,2026,4
4022,15.0935971268,-88.3438398246,2025,1
4022,15.0935971268,-88.3438398246,2025,2
4022,15.0935971268,-88.3438398246,2025,3
4022,15.0935971268,-88.3438398246,2025,4
4022,15.0935971268,-88.3438398246,2025,5
4022,15.0935971268,-88.3438398246,2025,6
4022,15.0935971268,-88.3438398246,2025,7
4022,15.0935971268,-88.3438398246,2025,8
4022,15.0935971268,-88.3438398246,2025,9
4022,15.0935971268,-88.3438398246,2025,10
4022,15.0935971268,-88.3438398246,2025,11
4022,15.0935971268,-88.3438398246,2025,12
4022,15.0935971268,-88.3438398246,2026,1
4022,15.0935971268,-88.3438398246,2026,2
4022,15.0935971268,-88.3438398246,2026,3
4022,15.0935971268,-88.3438398246,2026,4
4023,15.0942615802,43.6967742810,2025,1
4023,15.0942615802,43.6967742810,2025,2
4023,15.0942615802,43.6967742810,2025,3
4023,15.0942615802,43.6967742810,2025,4
4023,15.0942615802,43.6967742810,2025,5
4023,15.0942615802,43.6967742810,2025,6
4023,15.0942615802,43.6967742810,2025,7
4023,15.0942615802,43.6967742810,2025,8
4023,15.0942615802,43.6967742810,2025,9
4023,15.0942615802,43.6967742810,2025,10
4023,15.0942615802,43.6967742810,2025,11
4023,15.0942615802,43.6967742810,2025,12
4023,15.0942615802,43.6967742810,2026,1
4023,15.0942615802,43.6967742810,2026,2
4023,15.0942615802,43.6967742810,2026,3
4023,15.0942615802,43.6967742810,2026,4
4024,15.0994029047,-88.3521231217,2025,1
4024,15.0994029047,-88.3521231217,2025,2
4024,15.0994029047,-88.3521231217,2025,3
4024,15.0994029047,-88.3521231217,2025,4
4024,15.0994029047,-88.3521231217,2025,5
4024,15.0994029047,-88.3521231217,2025,6
4024,15.0994029047,-88.3521231217,2025,7
4024,15.0994029047,-88.3521231217,2025,8
4024,15.0994029047,-88.3521231217,2025,9
4024,15.0994029047,-88.3521231217,2025,10
4024,15.0994029047,-88.3521231217,2025,11
4024,15.0994029047,-88.3521231217,2025,12
4024,15.0994029047,-88.3521231217,2026,1
4024,15.0994029047,-88.3521231217,2026,2
4024,15.0994029047,-88.3521231217,2026,3
4024,15.0994029047,-88.3521231217,2026,4
4025,15.0994491650,-88.3522068228,2025,1
4025,15.0994491650,-88.3522068228,2025,2
4025,15.0994491650,-88.3522068228,2025,3
4025,15.0994491650,-88.3522068228,2025,4
4025,15.0994491650,-88.3522068228,2025,5
4025,15.0994491650,-88.3522068228,2025,6
4025,15.0994491650,-88.3522068228,2025,7
4025,15.0994491650,-88.3522068228,2025,8
4025,15.0994491650,-88.3522068228,2025,9
4025,15.0994491650,-88.3522068228,2025,10
4025,15.0994491650,-88.3522068228,2025,11
4025,15.0994491650,-88.3522068228,2025,12
4025,15.0994491650,-88.3522068228,2026,1
4025,15.0994491650,-88.3522068228,2026,2
4025,15.0994491650,-88.3522068228,2026,3
4025,15.0994491650,-88.3522068228,2026,4
4026,15.1169394471,-90.3848539080,2025,1
4026,15.1169394471,-90.3848539080,2025,2
4026,15.1169394471,-90.3848539080,2025,3
4026,15.1169394471,-90.3848539080,2025,4
4026,15.1169394471,-90.3848539080,2025,5
4026,15.1169394471,-90.3848539080,2025,6
4026,15.1169394471,-90.3848539080,2025,7
4026,15.1169394471,-90.3848539080,2025,8
4026,15.1169394471,-90.3848539080,2025,9
4026,15.1169394471,-90.3848539080,2025,10
4026,15.1169394471,-90.3848539080,2025,11
4026,15.1169394471,-90.3848539080,2025,12
4026,15.1169394471,-90.3848539080,2026,1
4026,15.1169394471,-90.3848539080,2026,2
4026,15.1169394471,-90.3848539080,2026,3
4026,15.1169394471,-90.3848539080,2026,4
4027,15.1169469582,-90.3848637473,2025,1
4027,15.1169469582,-90.3848637473,2025,2
4027,15.1169469582,-90.3848637473,2025,3
4027,15.1169469582,-90.3848637473,2025,4
4027,15.1169469582,-90.3848637473,2025,5
4027,15.1169469582,-90.3848637473,2025,6
4027,15.1169469582,-90.3848637473,2025,7
4027,15.1169469582,-90.3848637473,2025,8
4027,15.1169469582,-90.3848637473,2025,9
4027,15.1169469582,-90.3848637473,2025,10
4027,15.1169469582,-90.3848637473,2025,11
4027,15.1169469582,-90.3848637473,2025,12
4027,15.1169469582,-90.3848637473,2026,1
4027,15.1169469582,-90.3848637473,2026,2
4027,15.1169469582,-90.3848637473,2026,3
4027,15.1169469582,-90.3848637473,2026,4
4028,15.1170018657,-90.3849270350,2025,1
4028,15.1170018657,-90.3849270350,2025,2
4028,15.1170018657,-90.3849270350,2025,3
4028,15.1170018657,-90.3849270350,2025,4
4028,15.1170018657,-90.3849270350,2025,5
4028,15.1170018657,-90.3849270350,2025,6
4028,15.1170018657,-90.3849270350,2025,7
4028,15.1170018657,-90.3849270350,2025,8
4028,15.1170018657,-90.3849270350,2025,9
4028,15.1170018657,-90.3849270350,2025,10
4028,15.1170018657,-90.3849270350,2025,11
4028,15.1170018657,-90.3849270350,2025,12
4028,15.1170018657,-90.3849270350,2026,1
4028,15.1170018657,-90.3849270350,2026,2
4028,15.1170018657,-90.3849270350,2026,3
4028,15.1170018657,-90.3849270350,2026,4
4029,15.1170373299,-90.3848634906,2025,1
4029,15.1170373299,-90.3848634906,2025,2
4029,15.1170373299,-90.3848634906,2025,3
4029,15.1170373299,-90.3848634906,2025,4
4029,15.1170373299,-90.3848634906,2025,5
4029,15.1170373299,-90.3848634906,2025,6
4029,15.1170373299,-90.3848634906,2025,7
4029,15.1170373299,-90.3848634906,2025,8
4029,15.1170373299,-90.3848634906,2025,9
4029,15.1170373299,-90.3848634906,2025,10
4029,15.1170373299,-90.3848634906,2025,11
4029,15.1170373299,-90.3848634906,2025,12
4029,15.1170373299,-90.3848634906,2026,1
4029,15.1170373299,-90.3848634906,2026,2
4029,15.1170373299,-90.3848634906,2026,3
4029,15.1170373299,-90.3848634906,2026,4
403,-18.4322939652,15.7227588669,2025,1
403,-18.4322939652,15.7227588669,2025,2
403,-18.4322939652,15.7227588669,2025,3
403,-18.4322939652,15.7227588669,2025,4
403,-18.4322939652,15.7227588669,2025,5
403,-18.4322939652,15.7227588669,2025,6
403,-18.4322939652,15.7227588669,2025,7
403,-18.4322939652,15.7227588669,2025,8
403,-18.4322939652,15.7227588669,2025,9
403,-18.4322939652,15.7227588669,2025,10
403,-18.4322939652,15.7227588669,2025,11
403,-18.4322939652,15.7227588669,2025,12
403,-18.4322939652,15.7227588669,2026,1
403,-18.4322939652,15.7227588669,2026,2
403,-18.4322939652,15.7227588669,2026,3
403,-18.4322939652,15.7227588669,2026,4
4030,15.1195240555,46.0015900188,2025,1
4030,15.1195240555,46.0015900188,2025,2
4030,15.1195240555,46.0015900188,2025,3
4030,15.1195240555,46.0015900188,2025,4
4030,15.1195240555,46.0015900188,2025,5
4030,15.1195240555,46.0015900188,2025,6
4030,15.1195240555,46.0015900188,2025,7
4030,15.1195240555,46.0015900188,2025,8
4030,15.1195240555,46.0015900188,2025,9
4030,15.1195240555,46.0015900188,2025,10
4030,15.1195240555,46.0015900188,2025,11
4030,15.1195240555,46.0015900188,2025,12
4030,15.1195240555,46.0015900188,2026,1
4030,15.1195240555,46.0015900188,2026,2
4030,15.1195240555,46.0015900188,2026,3
4030,15.1195240555,46.0015900188,2026,4
4031,15.1258240908,46.6798178773,2025,1
4031,15.1258240908,46.6798178773,2025,2
4031,15.1258240908,46.6798178773,2025,3
4031,15.1258240908,46.6798178773,2025,4
4031,15.1258240908,46.6798178773,2025,5
4031,15.1258240908,46.6798178773,2025,6
4031,15.1258240908,46.6798178773,2025,7
4031,15.1258240908,46.6798178773,2025,8
4031,15.1258240908,46.6798178773,2025,9
4031,15.1258240908,46.6798178773,2025,10
4031,15.1258240908,46.6798178773,2025,11
4031,15.1258240908,46.6798178773,2025,12
4031,15.1258240908,46.6798178773,2026,1
4031,15.1258240908,46.6798178773,2026,2
4031,15.1258240908,46.6798178773,2026,3
4031,15.1258240908,46.6798178773,2026,4
