area_id,iso3,country,country_code,country_en
623,MOZ,Mozambique,MZ,Mozambique
624,MOZ,Mozambique,MZ,Mozambique
625,MOZ,Mozambique,MZ,Mozambique
626,MOZ,Mozambique,MZ,Mozambique
627,MOZ,Mozambique,MZ,Mozambique
628,MOZ,Mozambique,MZ,Mozambique
629,MOZ,Mozambique,MZ,Mozambique
630,ZMB,Zambia,ZM,Zambia
631,ZMB,Zambia,ZM,Zambia
632,MOZ,Mozambique,MZ,Mozambique
633,MOZ,Mozambique,MZ,Mozambique
634,AGO,Angola,AO,Angola
635,AGO,Angola,AO,Angola
636,MWI,Malawi,MW,Malawi
637,MWI,Malawi,MW,Malawi
638,ZMB,Zambia,ZM,Zambia
639,ZMB,Zambia,ZM,Zambia
640,ZMB,Zambia,ZM,Zambia
641,ZMB,Zambia,ZM,Zambia
642,MWI,Malawi,MW,Malawi
643,AGO,Angola,AO,Angola
644,MOZ,Mozambique,MZ,Mozambique
645,AGO,Angola,AO,Angola
646,MOZ,Mozambique,MZ,Mozambique
647,MOZ,Mozambique,MZ,Mozambique
648,ZMB,Zambia,ZM,Zambia
649,ZMB,Zambia,ZM,Zambia
650,MOZ,Mozambique,MZ,Mozambique
651,MWI,Malawi,MW,Malawi
652,MWI,Malawi,MW,Malawi
653,MOZ,Mozambique,MZ,Mozambique
654,MOZ,Mozambique,MZ,Mozambique
655,MOZ,Mozambique,MZ,Mozambique
656,MOZ,Mozambique,MZ,Mozambique
657,MOZ,Mozambique,MZ,Mozambique
658,MWI,Malawi,MW,Malawi
659,MOZ,Mozambique,MZ,Mozambique
660,MWI,Malawi,MW,Malawi
661,MOZ,Mozambique,MZ,Mozambique
662,MOZ,Mozambique,MZ,Mozambique
663,MOZ,Mozambique,MZ,Mozambique
664,MOZ,Mozambique,MZ,Mozambique
665,MDG,Madagascar,MG,Madagascar
666,ZMB,Zambia,ZM,Zambia
667,MOZ,Mozambique,MZ,Mozambique
668,ZMB,Zambia,ZM,Zambia
669,ZMB,Zambia,ZM,Zambia
670,ZMB,Zambia,ZM,Zambia
671,ZMB,Zambia,ZM,Zambia
672,ZMB,Zambia,ZM,Zambia
673,MOZ,Mozambique,MZ,Mozambique
674,MOZ,Mozambique,MZ,Mozambique
675,MOZ,Mozambique,MZ,Mozambique
676,MOZ,Mozambique,MZ,Mozambique
677,MOZ,Mozambique,MZ,Mozambique
678,MOZ,Mozambique,MZ,Mozambique
679,ZMB,Zambia,ZM,Zambia
680,MWI,Malawi,MW,Malawi
681,ZMB,Zambia,ZM,Zambia
682,ZMB,Zambia,ZM,Zambia
683,MWI,Malawi,MW,Malawi
684,ZMB,Zambia,ZM,Zambia
685,MWI,Malawi,MW,Malawi
687,ZMB,Zambia,ZM,Zambia
688,ZMB,Zambia,ZM,Zambia
689,ZMB,Zambia,ZM,Zambia
690,ZMB,Zambia,ZM,Zambia
691,MOZ,Mozambique,MZ,Mozambique
692,MOZ,Mozambique,MZ,Mozambique
693,MOZ,Mozambique,MZ,Mozambique
694,MOZ,Mozambique,MZ,Mozambique
695,MOZ,Mozambique,MZ,Mozambique
696,MOZ,Mozambique,MZ,Mozambique
697,ZMB,Zambia,ZM,Zambia
698,ZMB,Zambia,ZM,Zambia
699,ZMB,Zambia,ZM,Zambia
700,ZMB,Zambia,ZM,Zambia
701,MOZ,Mozambique,MZ,Mozambique
702,MOZ,Mozambique,MZ,Mozambique
703,MDG,Madagascar,MG,Madagascar
704,AGO,Angola,AO,Angola
705,ZMB,Zambia,ZM,Zambia
706,ZMB,Zambia,ZM,Zambia
707,AGO,Angola,AO,Angola
708,MOZ,Mozambique,MZ,Mozambique
709,MOZ,Mozambique,MZ,Mozambique
710,MOZ,Mozambique,MZ,Mozambique
711,MOZ,Mozambique,MZ,Mozambique
712,MOZ,Mozambique,MZ,Mozambique
713,MOZ,Mozambique,MZ,Mozambique
714,MOZ,Mozambique,MZ,Mozambique
715,MOZ,Mozambique,MZ,Mozambique
716,MOZ,Mozambique,MZ,Mozambique
717,MOZ,Mozambique,MZ,Mozambique
718,MOZ,Mozambique,MZ,Mozambique
719,AGO,Angola,AO,Angola
720,MOZ,Mozambique,MZ,Mozambique
721,MOZ,Mozambique,MZ,Mozambique
722,MOZ,Mozambique,MZ,Mozambique
723,MOZ,Mozambique,MZ,Mozambique
724,MWI,Malawi,MW,Malawi
725,ZMB,Zambia,ZM,Zambia
726,MOZ,Mozambique,MZ,Mozambique
727,MOZ,Mozambique,MZ,Mozambique
728,MOZ,Mozambique,MZ,Mozambique
729,MOZ,Mozambique,MZ,Mozambique
730,MOZ,Mozambique,MZ,Mozambique
731,MOZ,Mozambique,MZ,Mozambique
732,MOZ,Mozambique,MZ,Mozambique
733,MOZ,Mozambique,MZ,Mozambique
734,ZMB,Zambia,ZM,Zambia
735,AGO,Angola,AO,Angola
736,ZMB,Zambia,ZM,Zambia
737,ZMB,Zambia,ZM,Zambia
738,MOZ,Mozambique,MZ,Mozambique
739,ZMB,Zambia,ZM,Zambia
740,MWI,Malawi,MW,Malawi
741,ZMB,Zambia,ZM,Zambia
742,ZMB,Zambia,ZM,Zambia
743,ZMB,Zambia,ZM,Zambia
744,ZMB,Zambia,ZM,Zambia
745,ZMB,Zambia,ZM,Zambia
746,AGO,Angola,AO,Angola
747,MWI,Malawi,MW,Malawi
748,MOZ,Mozambique,MZ,Mozambique
749,MOZ,Mozambique,MZ,Mozambique
750,MOZ,Mozambique,MZ,Mozambique
751,MOZ,Mozambique,MZ,Mozambique
752,MOZ,Mozambique,MZ,Mozambique
753,ZMB,Zambia,ZM,Zambia
754,MOZ,Mozambique,MZ,Mozambique
755,MOZ,Mozambique,MZ,Mozambique
756,MOZ,Mozambique,MZ,Mozambique
757,MOZ,Mozambique,MZ,Mozambique
758,ZMB,Zambia,ZM,Zambia
759,ZMB,Zambia,ZM,Zambia
760,ZMB,Zambia,ZM,Zambia
761,ZMB,Zambia,ZM,Zambia
762,MOZ,Mozambique,MZ,Mozambique
763,MOZ,Mozambique,MZ,Mozambique
764,MOZ,Mozambique,MZ,Mozambique
765,AGO,Angola,AO,Angola
766,AGO,Angola,AO,Angola
767,AGO,Angola,AO,Angola
768,MOZ,Mozambique,MZ,Mozambique
769,MOZ,Mozambique,MZ,Mozambique
770,MOZ,Mozambique,MZ,Mozambique
771,MOZ,Mozambique,MZ,Mozambique
772,MOZ,Mozambique,MZ,Mozambique
773,MOZ,Mozambique,MZ,Mozambique
774,MOZ,Mozambique,MZ,Mozambique
775,MOZ,Mozambique,MZ,Mozambique
776,MOZ,Mozambique,MZ,Mozambique
777,MOZ,Mozambique,MZ,Mozambique
778,ZMB,Zambia,ZM,Zambia
779,ZMB,Zambia,ZM,Zambia
780,MDG,Madagascar,MG,Madagascar
781,MOZ,Mozambique,MZ,Mozambique
782,MOZ,Mozambique,MZ,Mozambique
783,MOZ,Mozambique,MZ,Mozambique
784,MOZ,Mozambique,MZ,Mozambique
785,AGO,Angola,AO,Angola
786,MOZ,Mozambique,MZ,Mozambique
787,MOZ,Mozambique,MZ,Mozambique
788,MOZ,Mozambique,MZ,Mozambique
789,ZMB,Zambia,ZM,Zambia
790,ZMB,Zambia,ZM,Zambia
791,ZMB,Zambia,ZM,Zambia
792,MOZ,Mozambique,MZ,Mozambique
793,MOZ,Mozambique,MZ,Mozambique
794,MOZ,Mozambique,MZ,Mozambique
795,ZMB,Zambia,ZM,Zambia
796,ZMB,Zambia,ZM,Zambia
797,MWI,Malawi,MW,Malawi
798,ZMB,Zambia,ZM,Zambia
799,MOZ,Mozambique,MZ,Mozambique
800,MOZ,Mozambique,MZ,Mozambique
801,AGO,Angola,AO,Angola
802,MOZ,Mozambique,MZ,Mozambique
803,MOZ,Mozambique,MZ,Mozambique
804,MOZ,Mozambique,MZ,Mozambique
805,AGO,Angola,AO,Angola
806,ZMB,Zambia,ZM,Zambia
807,ZMB,Zambia,ZM,Zambia
808,AGO,Angola,AO,Angola
809,ZMB,Zambia,ZM,Zambia
810,MWI,Malawi,MW,Malawi
811,ZMB,Zambia,ZM,Zambia
812,MDG,Madagascar,MG,Madagascar
813,MOZ,Mozambique,MZ,Mozambique
814,MOZ,Mozambique,MZ,Mozambique
815,MOZ,Mozambique,MZ,Mozambique
816,ZMB,Zambia,ZM,Zambia
817,ZMB,Zambia,ZM,Zambia
818,ZMB,Zambia,ZM,Zambia
819,ZMB,Zambia,ZM,Zambia
820,AGO,Angola,AO,Angola
821,ZMB,Zambia,ZM,Zambia
822,ZMB,Zambia,ZM,Zambia
823,ZMB,Zambia,ZM,Zambia
824,ZMB,Zambia,ZM,Zambia
825,ZMB,Zambia,ZM,Zambia
826,ZMB,Zambia,ZM,Zambia
827,ZMB,Zambia,ZM,Zambia
828,MWI,Malawi,MW,Malawi
829,AGO,Angola,AO,Angola
830,ZMB,Zambia,ZM,Zambia
831,ZMB,Zambia,ZM,Zambia
832,AGO,Angola,AO,Angola
833,AGO,Angola,AO,Angola
834,MOZ,Mozambique,MZ,Mozambique
835,MOZ,Mozambique,MZ,Mozambique
836,MOZ,Mozambique,MZ,Mozambique
837,MOZ,Mozambique,MZ,Mozambique
838,MOZ,Mozambique,MZ,Mozambique
839,MOZ,Mozambique,MZ,Mozambique
840,MWI,Malawi,MW,Malawi
841,MOZ,Mozambique,MZ,Mozambique
842,MOZ,Mozambique,MZ,Mozambique
843,MOZ,Mozambique,MZ,Mozambique
844,MWI,Malawi,MW,Malawi
845,MOZ,Mozambique,MZ,Mozambique
846,MOZ,Mozambique,MZ,Mozambique
847,MOZ,Mozambique,MZ,Mozambique
848,MOZ,Mozambique,MZ,Mozambique
849,ZMB,Zambia,ZM,Zambia
850,ZMB,Zambia,ZM,Zambia
851,MOZ,Mozambique,MZ,Mozambique
852,MOZ,Mozambique,MZ,Mozambique
853,MOZ,Mozambique,MZ,Mozambique
854,MOZ,Mozambique,MZ,Mozambique
855,ZMB,Zambia,ZM,Zambia
856,ZMB,Zambia,ZM,Zambia
857,ZMB,Zambia,ZM,Zambia
858,ZMB,Zambia,ZM,Zambia
859,MOZ,Mozambique,MZ,Mozambique
860,MOZ,Mozambique,MZ,Mozambique
861,MOZ,Mozambique,MZ,Mozambique
862,MWI,Malawi,MW,Malawi
863,MOZ,Mozambique,MZ,Mozambique
864,MOZ,Mozambique,MZ,Mozambique
865,ZMB,Zambia,ZM,Zambia
866,MWI,Malawi,MW,Malawi
867,ZMB,Zambia,ZM,Zambia
868,MOZ,Mozambique,MZ,Mozambique
869,MOZ,Mozambique,MZ,Mozambique
870,ZMB,Zambia,ZM,Zambia
871,ZMB,Zambia,ZM,Zambia
872,MOZ,Mozambique,MZ,Mozambique
873,MWI,Malawi,MW,Malawi
874,ZMB,Zambia,ZM,Zambia
875,MOZ,Mozambique,MZ,Mozambique
876,ZMB,Zambia,ZM,Zambia
877,ZMB,Zambia,ZM,Zambia
878,MOZ,Mozambique,MZ,Mozambique
879,MDG,Madagascar,MG,Madagascar
880,MDG,Madagascar,MG,Madagascar
881,MOZ,Mozambique,MZ,Mozambique
882,MOZ,Mozambique,MZ,Mozambique
883,MOZ,Mozambique,MZ,Mozambique
884,MOZ,Mozambique,MZ,Mozambique
885,MOZ,Mozambique,MZ,Mozambique
886,MOZ,Mozambique,MZ,Mozambique
887,MOZ,Mozambique,MZ,Mozambique
888,MOZ,Mozambique,MZ,Mozambique
889,MOZ,Mozambique,MZ,Mozambique
890,ZMB,Zambia,ZM,Zambia
891,ZMB,Zambia,ZM,Zambia
892,MOZ,Mozambique,MZ,Mozambique
893,MOZ,Mozambique,MZ,Mozambique
894,MOZ,Mozambique,MZ,Mozambique
895,ZMB,Zambia,ZM,Zambia
896,MOZ,Mozambique,MZ,Mozambique
897,ZMB,Zambia,ZM,Zambia
898,ZMB,Zambia,ZM,Zambia
899,MOZ,Mozambique,MZ,Mozambique
900,MOZ,Mozambique,MZ,Mozambique
901,ZMB,Zambia,ZM,Zambia
902,MOZ,Mozambique,MZ,Mozambique
903,MOZ,Mozambique,MZ,Mozambique
904,MOZ,Mozambique,MZ,Mozambique
905,MWI,Malawi,MW,Malawi
906,MOZ,Mozambique,MZ,Mozambique
907,MOZ,Mozambique,MZ,Mozambique
908,MOZ,Mozambique,MZ,Mozambique
909,MOZ,Mozambique,MZ,Mozambique
910,MOZ,Mozambique,MZ,Mozambique
911,MOZ,Mozambique,MZ,Mozambique
912,ZMB,Zambia,ZM,Zambia
913,ZMB,Zambia,ZM,Zambia
914,MOZ,Mozambique,MZ,Mozambique
915,MOZ,Mozambique,MZ,Mozambique
916,ZMB,Zambia,ZM,Zambia
917,MOZ,Mozambique,MZ,Mozambique
918,ZMB,Zambia,ZM,Zambia
919,MOZ,Mozambique,MZ,Mozambique
920,MOZ,Mozambique,MZ,Mozambique
921,MOZ,Mozambique,MZ,Mozambique
922,MOZ,Mozambique,MZ,Mozambique
923,MOZ,Mozambique,MZ,Mozambique
924,MOZ,Mozambique,MZ,Mozambique
925,MOZ,Mozambique,MZ,Mozambique
926,MOZ,Mozambique,MZ,Mozambique
927,MOZ,Mozambique,MZ,Mozambique
928,MOZ,Mozambique,MZ,Mozambique
929,ZMB,Zambia,ZM,Zambia
930,ZMB,Zambia,ZM,Zambia
931,MOZ,Mozambique,MZ,Mozambique
932,MWI,Malawi,MW,Malawi
933,MOZ,Mozambique,MZ,Mozambique
934,MOZ,Mozambique,MZ,Mozambique
935,MOZ,Mozambique,MZ,Mozambique
936,MOZ,Mozambique,MZ,Mozambique
937,MOZ,Mozambique,MZ,Mozambique
938,ZMB,Zambia,ZM,Zambia
939,MOZ,Mozambique,MZ,Mozambique
940,MOZ,Mozambique,MZ,Mozambique
941,MOZ,Mozambique,MZ,Mozambique
942,MOZ,Mozambique,MZ,Mozambique
943,MOZ,Mozambique,MZ,Mozambique
944,MOZ,Mozambique,MZ,Mozambique
945,ZMB,Zambia,ZM,Zambia
946,ZMB,Zambia,ZM,Zambia
947,MOZ,Mozambique,MZ,Mozambique
948,MWI,Malawi,MW,Malawi
949,ZMB,Zambia,ZM,Zambia
950,MOZ,Mozambique,MZ,Mozambique
951,MOZ,Mozambique,MZ,Mozambique
952,MOZ,Mozambique,MZ,Mozambique
953,ZMB,Zambia,ZM,Zambia
954,ZMB,Zambia,ZM,Zambia
955,ZMB,Zambia,ZM,Zambia
956,MOZ,Mozambique,MZ,Mozambique
957,MOZ,Mozambique,MZ,Mozambique
958,MOZ,Mozambique,MZ,Mozambique
959,MOZ,Mozambique,MZ,Mozambique
960,MOZ,Mozambique,MZ,Mozambique
961,MOZ,Mozambique,MZ,Mozambique
962,MOZ,Mozambique,MZ,Mozambique
963,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
964,ZMB,Zambia,ZM,Zambia
965,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
966,ZMB,Zambia,ZM,Zambia
967,MOZ,Mozambique,MZ,Mozambique
968,MOZ,Mozambique,MZ,Mozambique
969,ZMB,Zambia,ZM,Zambia
970,ZMB,Zambia,ZM,Zambia
971,ZMB,Zambia,ZM,Zambia
972,ZMB,Zambia,ZM,Zambia
973,ZMB,Zambia,ZM,Zambia
974,MOZ,Mozambique,MZ,Mozambique
975,MOZ,Mozambique,MZ,Mozambique
976,MOZ,Mozambique,MZ,Mozambique
977,MOZ,Mozambique,MZ,Mozambique
978,ZMB,Zambia,ZM,Zambia
979,ZMB,Zambia,ZM,Zambia
980,ZMB,Zambia,ZM,Zambia
981,ZMB,Zambia,ZM,Zambia
982,ZMB,Zambia,ZM,Zambia
983,MOZ,Mozambique,MZ,Mozambique
984,MOZ,Mozambique,MZ,Mozambique
985,MOZ,Mozambique,MZ,Mozambique
986,MOZ,Mozambique,MZ,Mozambique
987,MOZ,Mozambique,MZ,Mozambique
988,MOZ,Mozambique,MZ,Mozambique
989,MOZ,Mozambique,MZ,Mozambique
990,MOZ,Mozambique,MZ,Mozambique
991,MOZ,Mozambique,MZ,Mozambique
992,MOZ,Mozambique,MZ,Mozambique
993,MOZ,Mozambique,MZ,Mozambique
994,ZMB,Zambia,ZM,Zambia
995,MOZ,Mozambique,MZ,Mozambique
996,MOZ,Mozambique,MZ,Mozambique
997,MOZ,Mozambique,MZ,Mozambique
998,MOZ,Mozambique,MZ,Mozambique
999,MOZ,Mozambique,MZ,Mozambique
1000,MOZ,Mozambique,MZ,Mozambique
1001,MOZ,Mozambique,MZ,Mozambique
1002,MOZ,Mozambique,MZ,Mozambique
1003,MOZ,Mozambique,MZ,Mozambique
1004,MWI,Malawi,MW,Malawi
1005,MOZ,Mozambique,MZ,Mozambique
1006,ZMB,Zambia,ZM,Zambia
1007,ZMB,Zambia,ZM,Zambia
1008,ZMB,Zambia,ZM,Zambia
1009,MOZ,Mozambique,MZ,Mozambique
1010,ZMB,Zambia,ZM,Zambia
1011,ZMB,Zambia,ZM,Zambia
1012,ZMB,Zambia,ZM,Zambia
1013,MOZ,Mozambique,MZ,Mozambique
1014,MOZ,Mozambique,MZ,Mozambique
1015,MOZ,Mozambique,MZ,Mozambique
1016,ZMB,Zambia,ZM,Zambia
1017,ZMB,Zambia,ZM,Zambia
1018,MOZ,Mozambique,MZ,Mozambique
1019,MOZ,Mozambique,MZ,Mozambique
1020,MOZ,Mozambique,MZ,Mozambique
1021,MOZ,Mozambique,MZ,Mozambique
1022,MOZ,Mozambique,MZ,Mozambique
1023,ZMB,Zambia,ZM,Zambia
1024,ZMB,Zambia,ZM,Zambia
1025,MWI,Malawi,MW,Malawi
1026,ZMB,Zambia,ZM,Zambia
1027,ZMB,Zambia,ZM,Zambia
1028,MWI,Malawi,MW,Malawi
1029,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1030,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1031,MOZ,Mozambique,MZ,Mozambique
1032,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1033,MOZ,Mozambique,MZ,Mozambique
1034,ZMB,Zambia,ZM,Zambia
1035,ZMB,Zambia,ZM,Zambia
1036,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1037,ZMB,Zambia,ZM,Zambia
1038,ZMB,Zambia,ZM,Zambia
1039,MOZ,Mozambique,MZ,Mozambique
1040,MWI,Malawi,MW,Malawi
1041,MWI,Malawi,MW,Malawi
1042,MOZ,Mozambique,MZ,Mozambique
1043,MOZ,Mozambique,MZ,Mozambique
1044,MOZ,Mozambique,MZ,Mozambique
1045,ZMB,Zambia,ZM,Zambia
1046,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1047,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1048,ZMB,Zambia,ZM,Zambia
1049,ZMB,Zambia,ZM,Zambia
1050,ZMB,Zambia,ZM,Zambia
1051,ZMB,Zambia,ZM,Zambia
1052,ZMB,Zambia,ZM,Zambia
1053,ZMB,Zambia,ZM,Zambia
1054,MOZ,Mozambique,MZ,Mozambique
1055,MOZ,Mozambique,MZ,Mozambique
1056,MOZ,Mozambique,MZ,Mozambique
1057,MOZ,Mozambique,MZ,Mozambique
1058,ZMB,Zambia,ZM,Zambia
1059,ZMB,Zambia,ZM,Zambia
1060,ZMB,Zambia,ZM,Zambia
1061,ZMB,Zambia,ZM,Zambia
1062,ZMB,Zambia,ZM,Zambia
1063,ZMB,Zambia,ZM,Zambia
1065,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1066,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1067,MOZ,Mozambique,MZ,Mozambique
1068,MOZ,Mozambique,MZ,Mozambique
1069,MOZ,Mozambique,MZ,Mozambique
1070,MOZ,Mozambique,MZ,Mozambique
1071,MWI,Malawi,MW,Malawi
1072,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1073,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1074,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1075,ZMB,Zambia,ZM,Zambia
1076,ZMB,Zambia,ZM,Zambia
1077,ZMB,Zambia,ZM,Zambia
1078,ZMB,Zambia,ZM,Zambia
1079,ZMB,Zambia,ZM,Zambia
1080,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1081,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1082,ZMB,Zambia,ZM,Zambia
1083,ZMB,Zambia,ZM,Zambia
1084,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1085,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1086,ZMB,Zambia,ZM,Zambia
1087,ZMB,Zambia,ZM,Zambia
1088,ZMB,Zambia,ZM,Zambia
1089,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1090,ZMB,Zambia,ZM,Zambia
1091,ZMB,Zambia,ZM,Zambia
1092,ZMB,Zambia,ZM,Zambia
1093,ZMB,Zambia,ZM,Zambia
1094,ZMB,Zambia,ZM,Zambia
1095,ZMB,Zambia,ZM,Zambia
1096,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1097,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1098,MWI,Malawi,MW,Malawi
1099,ZMB,Zambia,ZM,Zambia
1100,ZMB,Zambia,ZM,Zambia
1101,MWI,Malawi,MW,Malawi
1102,ZMB,Zambia,ZM,Zambia
1103,ZMB,Zambia,ZM,Zambia
1104,ZMB,Zambia,ZM,Zambia
1105,ZMB,Zambia,ZM,Zambia
1106,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1107,ZMB,Zambia,ZM,Zambia
1108,ZMB,Zambia,ZM,Zambia
1109,ZMB,Zambia,ZM,Zambia
1110,ZMB,Zambia,ZM,Zambia
1111,ZMB,Zambia,ZM,Zambia
1112,ZMB,Zambia,ZM,Zambia
1113,ZMB,Zambia,ZM,Zambia
1114,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1115,ZMB,Zambia,ZM,Zambia
1116,ZMB,Zambia,ZM,Zambia
1118,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1119,ZMB,Zambia,ZM,Zambia
1120,ZMB,Zambia,ZM,Zambia
1121,ZMB,Zambia,ZM,Zambia
1122,ZMB,Zambia,ZM,Zambia
1123,TLS,East Timor,TL,Timor-Leste
1124,TLS,East Timor,TL,Timor-Leste
1125,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1126,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1127,TLS,East Timor,TL,Timor-Leste
1128,TLS,East Timor,TL,Timor-Leste
1129,ZMB,Zambia,ZM,Zambia
1130,TLS,East Timor,TL,Timor-Leste
1131,ZMB,Zambia,ZM,Zambia
1132,ZMB,Zambia,ZM,Zambia
1133,ZMB,Zambia,ZM,Zambia
1134,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1135,ZMB,Zambia,ZM,Zambia
1136,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1137,ZMB,Zambia,ZM,Zambia
1138,TLS,East Timor,TL,Timor-Leste
1139,ZMB,Zambia,ZM,Zambia
1140,ZMB,Zambia,ZM,Zambia
1141,TLS,East Timor,TL,Timor-Leste
1142,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1143,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1144,ZMB,Zambia,ZM,Zambia
1145,ZMB,Zambia,ZM,Zambia
1146,TLS,East Timor,TL,Timor-Leste
1147,TLS,East Timor,TL,Timor-Leste
1148,TLS,East Timor,TL,Timor-Leste
1149,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1150,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1151,TLS,East Timor,TL,Timor-Leste
1152,TLS,East Timor,TL,Timor-Leste
1153,TLS,East Timor,TL,Timor-Leste
1154,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1155,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1156,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1157,TLS,East Timor,TL,Timor-Leste
1158,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1159,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1160,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1161,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1162,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1163,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1164,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1165,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1166,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1167,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1168,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1169,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1170,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1171,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1172,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1173,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1174,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1175,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1176,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1177,TZA,Tanzania,TZ,"Tanzania, United Republic of"
1178,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1179,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1180,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1181,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1182,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1183,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1184,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1185,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1186,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1187,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1188,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1189,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1190,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1191,TZA,Tanzania,TZ,"Tanzania, United Republic of"
1192,TZA,Tanzania,TZ,"Tanzania, United Republic of"
1193,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1194,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1195,TZA,Tanzania,TZ,"Tanzania, United Republic of"
1196,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1197,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1198,TZA,Tanzania,TZ,"Tanzania, United Republic of"
1199,TZA,Tanzania,TZ,"Tanzania, United Republic of"
1200,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1201,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
1202,COD,Democratic Republic of the Congo,CD,"Congo, The Democratic Republic of the"
